farm_id,state,farm_size,contract_type,sale_type,chick_count,feed_consumed_kg,mortality_count,contract_duration,price_per_bird_inr,total_revenue,total_cost,estimated_profit,mortality_rate,feed_efficiency,revenue_per_bird,profit_per_bird,duration_efficiency,risk_label,farm_score,approval
F0644,Odisha,Small,Layer,Wholesale,6741,24020.6,351,166,199.37,1308910.55,1064437.6,257127.59,0.0521,3.5634,194.17,38.14,1548.96,Low,61.5,Approve
F0645,Tamil Nadu,Small,Breeder,Wholesale,6052,19388.9,853,85,206.19,1159895.99,820608.24,304966.82,0.1409,3.2037,191.65,50.39,3587.84,Medium,59.6,Revise
F0646,Bihar,Large,Broiler,Retail,16434,47401.3,918,110,258.83,4134742.46,2185904.6,1913890.71,0.0559,2.8843,251.6,116.46,17399.01,Low,90.4,Approve
F0647,Tamil Nadu,Medium,Breeder,Retail,7452,30045.1,464,172,209.45,1512194.88,1261457.8,365528.69,0.0623,4.0318,202.92,49.05,2125.17,Low,53.2,Approve
F0648,Uttarakhand,Medium,Broiler,Wholesale,13520,40420.9,2117,99,222.14,2768120.93,1803211.8,982546.01,0.1566,2.9897,204.74,72.67,9924.71,Medium,67.3,Revise
F0649,Gujarat,Medium,Layer,Retail,9420,36117.6,276,157,247.86,2300559.74,1528509.87,780804.14,0.0293,3.8341,244.22,82.89,4973.27,Low,70.3,Approve
F0650,Andhra Pradesh,Medium,Broiler,Wholesale,9750,31958.4,1209,155,222.19,2032028.67,1459251.47,486172.39,0.124,3.2778,208.41,49.86,3136.6,Medium,60.3,Revise
F0651,Andhra Pradesh,Small,Broiler,Export,5897,18250.9,179,90,205.96,1196036.93,790721.8,470558.65,0.0304,3.0949,202.82,79.8,5228.43,Low,84.6,Approve
F0652,Gujarat,Medium,Layer,Wholesale,9362,32257.5,495,109,221.9,2022432.07,1359179.76,748898.33,0.0529,3.4456,216.03,79.99,6870.63,Low,74.3,Approve
F0653,Himachal Pradesh,Medium,Broiler,Export,8694,36188.4,226,150,189.13,1622834.09,1462684.8,170475.53,0.026,4.1625,186.66,19.61,1136.5,Low,48.2,Approve
F0654,Maharashtra,Medium,Broiler,Export,7978,27656.2,605,130,190.4,1461376.61,1191716.84,408572.66,0.0758,3.4666,183.18,51.21,3142.87,Low,63.5,Approve
F0655,Karnataka,Medium,Broiler,Retail,13488,54981.2,1673,106,235.53,2979701.8,2138160.27,762192.97,0.124,4.0763,220.92,56.51,7190.5,Medium,45.5,Revise
F0656,Himachal Pradesh,Small,Broiler,Wholesale,5686,17133.8,52,174,253.4,1434200.16,837130.53,522326.25,0.0091,3.0133,252.23,91.86,3001.88,Low,92.3,Approve
F0657,Bihar,Small,Broiler,Retail,3419,14064.8,278,155,238.05,780711.68,574588.04,202418.17,0.0813,4.1137,228.35,59.2,1305.92,Low,51.4,Approve
F0658,Odisha,Small,Breeder,Wholesale,3593,11507.6,90,51,185.97,659800.08,465393.73,166456.52,0.025,3.2028,183.63,46.33,3263.85,Low,74.8,Approve
F0659,Uttar Pradesh,Medium,Broiler,Export,11064,43720.2,3378,112,212.23,1989603.51,1735340.93,278203.94,0.3053,3.9516,179.83,25.14,2483.96,High,22.6,Reject
F0660,West Bengal,Medium,Broiler,Retail,13460,50634.2,2396,170,180.2,2209616.3,2193743.51,23959.48,0.178,3.7618,164.16,1.78,140.94,High,30.7,Reject
F0661,Uttarakhand,Small,Broiler,Export,4774,20908.0,392,107,220.9,1011167.63,789488.09,279968.23,0.0821,4.3796,211.81,58.64,2616.53,Low,45.6,Approve
F0662,Odisha,Large,Broiler,Retail,16377,56639.0,3071,124,195.46,2900813.13,2425929.87,408785.6,0.1875,3.4584,177.13,24.96,3296.66,High,41.4,Reject
F0663,Sikkim,Medium,Broiler,Retail,7870,22921.2,516,138,249.45,1898775.23,1090843.73,839453.06,0.0656,2.9125,241.27,106.66,6082.99,Low,88.5,Approve
F0664,Uttarakhand,Small,Broiler,Retail,4107,11633.3,602,139,188.35,716798.28,562771.13,160665.94,0.1466,2.8326,174.53,39.12,1155.87,Medium,63.6,Revise
F0665,Gujarat,Small,Broiler,Wholesale,4136,17394.6,169,81,180.11,729697.16,649039.6,111032.45,0.0409,4.2057,176.43,26.85,1370.77,Low,47.0,Approve
F0666,West Bengal,Small,Broiler,Wholesale,6808,25135.5,548,132,216.09,1411891.52,1053142.07,278948.2,0.0805,3.6921,207.39,40.97,2113.24,Low,55.6,Approve
F0667,Maharashtra,Small,Layer,Retail,3331,13716.8,157,130,192.43,625863.29,545302.71,52466.27,0.0471,4.1179,187.89,15.75,403.59,Medium,45.2,Revise
F0668,Gujarat,Small,Layer,Export,6449,20627.3,2465,171,239.04,1246935.88,972300.2,238541.76,0.3822,3.1985,193.35,36.99,1394.98,High,41.0,Reject
F0669,Sikkim,Small,Broiler,Retail,6826,23117.2,67,92,253.59,1722509.07,961521.42,667597.36,0.0098,3.3866,252.35,97.8,7256.49,Low,86.0,Approve
F0670,Uttar Pradesh,Small,Broiler,Export,5702,16257.4,90,57,183.36,1037231.35,700543.07,368444.67,0.0158,2.8512,181.91,64.62,6463.94,Low,87.9,Approve
F0671,Bihar,Small,Layer,Export,5088,22562.9,254,75,211.65,1049951.93,818623.8,263976.07,0.0499,4.4345,206.36,51.88,3519.68,Low,47.3,Approve
F0672,Himachal Pradesh,Large,Broiler,Retail,14379,56586.8,1785,57,259.75,3502976.33,2109566.8,1584683.21,0.1241,3.9354,243.62,110.21,27801.46,Medium,59.3,Revise
F0673,Gujarat,Small,Breeder,Wholesale,3958,17361.6,293,31,238.61,909379.26,601668.18,301084.77,0.074,4.3865,229.76,76.07,9712.41,Low,51.0,Approve
F0674,Uttar Pradesh,Medium,Broiler,Retail,13736,44660.5,827,156,256.26,3413915.3,2050276.07,1284710.71,0.0602,3.2513,248.54,93.53,8235.33,Low,80.7,Approve
F0675,Punjab,Medium,Broiler,Wholesale,6208,23835.5,921,46,193.13,1109957.53,885548.64,171843.4,0.1484,3.8395,178.79,27.68,3735.73,Medium,39.7,Revise
F0676,West Bengal,Large,Layer,Wholesale,9603,37965.0,3145,88,197.71,1587619.32,1465613.6,225483.72,0.3275,3.9535,165.33,23.48,2562.32,High,22.1,Reject
F0677,Maharashtra,Small,Layer,Wholesale,5497,18359.1,327,161,192.38,1026029.78,836086.56,178541.63,0.0595,3.3398,186.65,32.48,1108.95,Low,63.7,Approve
F0678,Uttarakhand,Small,Broiler,Export,4842,20538.7,566,106,204.19,930829.19,785196.2,111851.58,0.1169,4.2418,192.24,23.1,1055.2,Low,34.7,Approve
F0679,Bihar,Large,Broiler,Wholesale,14598,64379.7,1803,160,237.95,3259056.29,2561485.4,819854.65,0.1235,4.4102,223.25,56.16,5124.09,Medium,38.6,Revise
F0680,Odisha,Large,Broiler,Retail,14988,64512.2,743,144,193.2,2823837.11,2552361.2,223581.3,0.0496,4.3043,188.41,14.92,1552.65,Medium,40.8,Revise
F0681,Uttar Pradesh,Large,Breeder,Retail,12867,52193.9,326,126,221.94,2819461.74,2079836.6,589211.34,0.0253,4.0564,219.12,45.79,4676.28,Low,57.0,Approve
F0682,Maharashtra,Small,Layer,Retail,3909,12789.0,188,134,201.54,768774.3,569929.07,165504.75,0.0481,3.2717,196.67,42.34,1235.11,Low,69.1,Approve
F0683,West Bengal,Small,Broiler,Retail,3209,10521.5,391,53,246.34,742288.34,422158.91,323489.12,0.1218,3.2787,231.31,100.81,6103.57,Medium,73.1,Revise
F0684,Bihar,Medium,Broiler,Retail,7124,31614.3,688,64,180.53,1223936.87,1132769.89,25544.73,0.0966,4.4377,171.8,3.59,399.14,High,28.7,Reject
F0685,Uttar Pradesh,Large,Broiler,Wholesale,18567,52312.2,1378,31,197.85,3537129.74,2181543.2,1340449.84,0.0742,2.8175,190.51,72.2,43240.32,Low,82.3,Approve
F0686,Andhra Pradesh,Medium,Broiler,Wholesale,11520,46279.1,518,62,228.42,2572176.71,1721116.2,739841.69,0.045,4.0173,223.28,64.22,11932.93,Low,59.7,Approve
F0687,Punjab,Medium,Broiler,Export,12896,51592.0,712,105,187.74,2354149.58,2020549.33,222250.21,0.0552,4.0006,182.55,17.23,2116.67,Medium,46.9,Revise
F0688,Andhra Pradesh,Small,Layer,Wholesale,6622,25551.5,708,115,217.3,1362033.25,1028616.11,300187.02,0.1069,3.8586,205.68,45.33,2610.32,Low,49.6,Approve
F0689,Telangana,Medium,Broiler,Retail,9126,40913.5,834,167,214.9,1871442.36,1627337.8,259008.9,0.0914,4.4832,205.07,28.38,1550.95,Low,34.6,Approve
F0690,Sikkim,Small,Broiler,Retail,3770,12554.8,262,110,248.2,903148.01,538430.04,379145.6,0.0695,3.3302,239.56,100.57,3446.78,Low,79.4,Approve
F0691,Telangana,Small,Layer,Wholesale,6155,20791.3,19,91,230.03,1413652.38,864732.82,614253.35,0.0031,3.378,229.68,99.8,6750.04,Low,87.6,Approve
F0692,Bihar,Medium,Broiler,Export,11002,32282.0,665,72,231.18,2466463.11,1401129.6,968764.63,0.0604,2.9342,224.18,88.05,13455.06,Low,85.8,Approve
F0693,Telangana,Medium,Broiler,Retail,11428,40600.9,1873,150,256.14,2687224.98,1769366.47,1104823.39,0.1639,3.5528,235.14,96.68,7365.49,Medium,60.7,Revise
F0694,Uttar Pradesh,Small,Broiler,Wholesale,3628,11768.4,637,88,258.59,855684.91,497062.84,475035.92,0.1756,3.2438,235.86,130.94,5398.14,Medium,66.3,Revise
F0695,Maharashtra,Small,Broiler,Export,6585,22282.0,686,38,232.27,1449780.28,863939.33,555399.45,0.1042,3.3838,220.16,84.34,14615.78,Low,69.5,Approve
F0696,Uttar Pradesh,Medium,Layer,Retail,9256,39049.0,1270,106,221.76,1911696.42,1496302.18,246478.47,0.1372,4.2188,206.54,26.63,2325.27,Medium,33.2,Revise
F0697,Telangana,Small,Layer,Wholesale,4701,20638.9,328,92,228.63,1037238.54,765993.27,180923.66,0.0698,4.3903,220.64,38.49,1966.56,Low,42.1,Approve
F0698,Sikkim,Medium,Broiler,Retail,6772,21099.8,1154,81,210.6,1304595.05,900312.4,371875.6,0.1704,3.1157,192.65,54.91,4591.06,Medium,58.4,Revise
F0699,Tamil Nadu,Small,Broiler,Wholesale,4935,16943.2,184,52,259.0,1254299.79,665121.73,545646.49,0.0373,3.4333,254.16,110.57,10493.2,Low,81.7,Approve
F0700,Tamil Nadu,Medium,Broiler,Retail,12842,56230.9,2189,59,236.4,2777128.81,2013878.11,763964.25,0.1705,4.3787,216.25,59.49,12948.55,Medium,33.5,Revise
F0701,Tamil Nadu,Medium,Broiler,Wholesale,10686,31043.6,630,50,203.28,2108171.97,1312245.87,849503.73,0.059,2.9051,197.28,79.5,16990.07,Low,84.5,Approve
F0702,Sikkim,Small,Broiler,Retail,5305,15687.0,556,72,184.62,928084.05,678268.0,190136.54,0.1048,2.957,174.95,35.84,2640.79,Low,66.1,Approve
F0703,Punjab,Small,Broiler,Retail,4104,12627.0,553,164,183.58,702635.9,602648.4,93961.57,0.1347,3.0768,171.21,22.9,572.94,Medium,56.2,Revise
F0704,Uttar Pradesh,Small,Broiler,Export,3267,12453.4,297,45,196.39,612419.93,463460.8,133465.55,0.0909,3.8119,187.46,40.85,2965.9,Low,51.7,Approve
F0705,Bihar,Small,Broiler,Retail,5466,16703.0,46,52,198.63,1081061.57,691296.13,499793.23,0.0084,3.0558,197.78,91.44,9611.41,Low,91.4,Approve
F0706,Uttarakhand,Large,Layer,Wholesale,15846,70447.0,4382,116,213.2,2911285.42,2668913.73,41262.6,0.2765,4.4457,183.72,2.6,355.71,High,6.8,Reject
F0707,Sikkim,Small,Layer,Export,4856,17284.5,750,60,197.19,883596.51,674856.33,175215.66,0.1544,3.5594,181.96,36.08,2920.26,Medium,46.8,Revise
F0708,Arunachal Pradesh,Large,Breeder,Retail,19146,69932.3,2061,150,230.47,4175084.59,3006370.6,1175713.95,0.1076,3.6526,218.07,61.41,7838.09,Low,57.7,Approve
F0709,Sikkim,Small,Broiler,Retail,6884,22161.8,943,98,196.9,1262619.03,951694.18,263444.36,0.137,3.2193,183.41,38.27,2688.21,Medium,56.8,Revise
F0710,Karnataka,Medium,Layer,Wholesale,9996,35991.9,234,163,195.03,1926639.36,1581283.67,454510.94,0.0234,3.6006,192.74,45.47,2788.41,Low,66.6,Approve
F0711,Punjab,Medium,Layer,Export,12066,47362.1,656,144,217.7,2555296.44,1954155.8,470836.52,0.0544,3.9253,211.78,39.02,3269.7,Low,54.0,Approve
F0712,Uttarakhand,Medium,Breeder,Export,8760,35714.5,1357,88,251.09,2029177.06,1360764.33,575488.33,0.1549,4.077,231.64,65.7,6539.64,Medium,43.4,Revise
F0713,Himachal Pradesh,Medium,Broiler,Retail,8472,34579.1,1909,175,217.46,1634691.93,1447913.53,286441.43,0.2253,4.0816,192.95,33.81,1636.81,High,25.5,Reject
F0714,Arunachal Pradesh,Medium,Layer,Export,7146,27029.1,343,106,213.11,1486258.57,1086602.6,311156.15,0.048,3.7824,207.98,43.54,2935.44,Low,58.9,Approve
F0715,Karnataka,Small,Broiler,Wholesale,3048,13220.4,313,167,226.25,654176.21,533740.53,147734.1,0.1027,4.3374,214.62,48.47,884.64,Low,41.1,Approve
F0716,West Bengal,Large,Layer,Export,12450,52160.4,1103,36,200.58,2386519.49,1849708.8,482807.36,0.0886,4.1896,191.69,38.78,13411.32,Low,43.7,Approve
F0717,Sikkim,Large,Broiler,Wholesale,9666,39504.8,1478,66,208.27,1859166.26,1465820.0,335866.41,0.1529,4.087,192.34,34.75,5088.88,Medium,35.8,Revise
F0718,Telangana,Large,Layer,Wholesale,17904,51823.7,1323,115,197.11,3398536.8,2401358.73,910881.79,0.0739,2.8945,189.82,50.88,7920.71,Low,75.4,Approve
F0719,Uttar Pradesh,Small,Layer,Retail,6350,17854.2,858,45,225.74,1336630.92,761092.4,500650.68,0.1351,2.8117,210.49,78.84,11125.57,Medium,75.6,Revise
F0720,Maharashtra,Medium,Broiler,Retail,8862,28014.2,1416,145,235.79,1922526.6,1287855.07,721864.31,0.1598,3.1612,216.94,81.46,4978.37,Medium,65.6,Revise
F0721,Andhra Pradesh,Large,Broiler,Wholesale,13584,53357.8,754,147,233.9,3088947.02,2208066.8,901895.41,0.0555,3.928,227.4,66.39,6135.34,Low,60.6,Approve
F0722,West Bengal,Small,Broiler,Wholesale,6365,22271.4,694,43,200.39,1205886.21,856877.69,402728.52,0.109,3.499,189.46,63.27,9365.78,Low,61.2,Approve
F0723,Arunachal Pradesh,Small,Broiler,Wholesale,4819,16789.8,214,168,242.37,1142049.16,754253.07,454968.45,0.0444,3.4841,236.99,94.41,2708.15,Low,78.3,Approve
F0724,Sikkim,Medium,Broiler,Wholesale,10648,45826.8,1927,116,200.48,1941436.66,1760175.02,233780.11,0.181,4.3038,182.33,21.96,2015.35,High,24.2,Reject
F0725,Uttar Pradesh,Medium,Broiler,Wholesale,8922,38565.0,218,133,192.02,1692259.44,1505485.73,63850.03,0.0244,4.3225,189.67,7.16,480.08,Medium,42.0,Revise
F0726,Bihar,Large,Layer,Wholesale,12390,53842.0,2204,170,207.98,2347711.99,2178477.33,55454.5,0.1779,4.3456,189.48,4.48,326.2,High,19.4,Reject
F0727,Uttarakhand,Small,Broiler,Wholesale,4681,15604.5,881,73,227.82,965992.17,638097.98,368992.99,0.1882,3.3336,206.36,78.83,5054.7,High,57.4,Reject
F0728,Maharashtra,Medium,Layer,Export,10934,43460.4,1411,57,191.36,1957302.99,1613626.67,349108.25,0.129,3.9748,179.01,31.93,6124.71,Medium,40.7,Revise
F0729,Gujarat,Small,Layer,Retail,5658,18455.1,692,45,231.85,1231511.16,734176.2,537382.43,0.1223,3.2618,217.66,94.98,11941.83,Medium,72.1,Revise
F0730,Punjab,Small,Breeder,Wholesale,6500,20306.2,377,79,249.05,1571794.39,863025.29,701780.23,0.058,3.124,241.81,107.97,8883.29,Low,85.2,Approve
F0731,Himachal Pradesh,Small,Layer,Export,3374,10506.2,549,144,203.45,630544.51,486210.8,130786.65,0.1627,3.1139,186.88,38.76,908.24,Medium,55.4,Revise
F0732,Telangana,Large,Broiler,Retail,15360,51941.1,236,97,216.02,3292434.99,2175578.87,1224132.5,0.0154,3.3816,214.35,79.7,12619.92,Low,80.8,Approve
F0733,Arunachal Pradesh,Medium,Layer,Wholesale,10042,35457.6,738,121,198.26,1917795.77,1498181.78,253971.58,0.0735,3.5309,190.98,25.29,2098.94,Low,56.0,Approve
F0734,Himachal Pradesh,Medium,Broiler,Wholesale,13410,56491.1,1509,150,208.9,2643675.68,2270904.2,330507.78,0.1125,4.2126,197.14,24.65,2203.39,Low,36.3,Approve
F0735,Punjab,Small,Breeder,Wholesale,4053,12174.5,310,169,181.76,708464.37,592259.13,118560.04,0.0765,3.0038,174.8,29.25,701.54,Low,67.4,Approve
F0736,Maharashtra,Large,Layer,Wholesale,18777,76035.1,1113,45,256.3,4669860.69,2761838.2,1956750.76,0.0593,4.0494,248.7,104.21,43483.35,Low,66.0,Approve
F0737,Himachal Pradesh,Small,Layer,Wholesale,6435,23831.9,466,82,213.27,1322672.21,939859.8,297202.64,0.0724,3.7035,205.54,46.19,3624.42,Low,57.8,Approve
F0738,Uttarakhand,Large,Broiler,Retail,14667,48247.2,1334,78,243.11,3403480.1,1998170.8,1192061.89,0.091,3.2895,232.05,81.28,15282.84,Low,72.5,Approve
F0739,Bihar,Medium,Broiler,Retail,9646,35090.2,191,91,191.41,1827999.73,1410335.24,381730.44,0.0198,3.6378,189.51,39.57,4194.84,Low,64.9,Approve
F0740,West Bengal,Small,Layer,Retail,4474,14808.5,380,113,244.99,1049515.81,639364.69,406857.56,0.0849,3.3099,234.58,90.94,3600.51,Low,75.4,Approve
F0741,Telangana,Medium,Layer,Wholesale,10484,39979.0,1397,85,248.81,2434705.62,1562162.89,1061848.23,0.1333,3.8133,232.23,101.28,12492.33,Medium,60.5,Revise
F0742,Maharashtra,Small,Broiler,Retail,4179,14783.4,498,149,237.24,932262.49,644881.87,246455.24,0.1192,3.5375,223.08,58.97,1654.06,Low,57.9,Approve
F0743,Arunachal Pradesh,Medium,Breeder,Retail,12486,38450.5,1605,119,252.26,2947181.48,1734359.27,1140153.87,0.1285,3.0795,236.04,91.31,9581.12,Medium,74.1,Revise
F0744,West Bengal,Medium,Broiler,Export,11788,35342.7,1338,179,193.38,2150131.74,1742059.76,579168.8,0.1135,2.9982,182.4,49.13,3235.58,Low,67.3,Approve
F0745,Tamil Nadu,Small,Layer,Wholesale,4064,15156.2,36,149,218.12,882471.6,644287.24,285135.7,0.0089,3.7294,217.14,70.16,1913.66,Low,72.2,Approve
F0746,Uttarakhand,Large,Layer,Export,18402,79756.1,4929,102,229.61,3659309.84,3008423.8,447062.85,0.2679,4.3341,198.85,24.29,4382.97,High,14.5,Reject
F0747,Uttarakhand,Small,Broiler,Retail,5070,17160.6,642,98,227.7,1081318.8,719363.87,398473.59,0.1266,3.3847,213.28,78.59,4066.06,Medium,64.9,Revise
F0748,Uttar Pradesh,Medium,Broiler,Retail,6718,27181.7,373,127,248.88,1625497.11,1085574.91,607575.63,0.0555,4.0461,241.96,90.44,4784.06,Low,64.2,Approve
F0749,Bihar,Large,Layer,Retail,18438,72271.9,1291,31,197.26,3509661.34,2613495.67,930517.2,0.07,3.9197,190.35,50.47,30016.68,Low,54.8,Approve
F0750,Gujarat,Medium,Broiler,Wholesale,11214,49158.2,1135,82,194.05,2065877.38,1805655.6,139037.94,0.1012,4.3836,184.22,12.4,1695.58,Medium,31.3,Revise
F0751,Bihar,Small,Broiler,Export,5719,23995.0,256,148,200.27,1119670.02,964313.24,122018.35,0.0448,4.1957,195.78,21.34,824.45,Low,45.3,Approve
F0752,Bihar,Large,Layer,Wholesale,15123,56911.3,563,36,251.32,3729972.06,2104985.8,1507872.24,0.0372,3.7632,246.64,99.71,41885.34,Low,74.9,Approve
F0753,Karnataka,Medium,Layer,Retail,13792,54022.6,1038,177,255.28,3388260.33,2312085.47,1165778.93,0.0753,3.917,245.67,84.53,6586.32,Low,62.6,Approve
F0754,West Bengal,Small,Broiler,Wholesale,4141,17919.2,1206,104,225.57,797995.89,677834.89,103026.58,0.2912,4.3273,192.71,24.88,990.64,High,14.8,Reject
F0755,Uttarakhand,Small,Broiler,Wholesale,4635,16126.0,811,124,220.11,930941.11,688698.0,229917.46,0.175,3.4792,200.85,49.6,1854.17,Medium,48.9,Revise
F0756,Gujarat,Medium,Broiler,Retail,8806,29549.0,382,32,228.43,1967895.74,1140474.36,768188.26,0.0434,3.3556,223.47,87.23,24005.88,Low,79.3,Approve
F0757,Sikkim,Medium,Layer,Export,9886,27862.5,30,108,229.3,2263440.41,1297086.2,789981.18,0.003,2.8184,228.95,79.91,7314.64,Low,94.2,Approve
F0758,Uttar Pradesh,Medium,Broiler,Wholesale,7356,30933.0,269,46,193.62,1398200.81,1108481.73,471142.38,0.0366,4.2051,190.08,64.05,10242.23,Low,57.0,Approve
F0759,Bihar,Large,Layer,Export,19083,79417.1,2382,141,234.91,4202986.1,3179673.4,1107959.08,0.1248,4.1617,220.25,58.06,7857.87,Medium,44.0,Revise
F0760,Tamil Nadu,Medium,Layer,Retail,10974,32675.9,847,81,216.19,2280863.63,1425595.4,1023141.28,0.0772,2.9776,207.84,93.23,12631.37,Low,83.8,Approve
F0761,Andhra Pradesh,Small,Broiler,Wholesale,6739,25477.9,1083,36,221.39,1372056.28,940593.4,354929.23,0.1607,3.7807,203.6,52.67,9859.15,Medium,45.5,Revise
F0762,Sikkim,Small,Broiler,Wholesale,5980,21460.8,287,141,182.43,1064679.05,921036.27,224489.96,0.048,3.5888,178.04,37.54,1592.13,Low,61.4,Approve
F0763,West Bengal,Small,Breeder,Retail,3006,9023.4,248,162,241.16,694918.41,435387.6,245754.97,0.0825,3.0018,231.18,81.75,1517.01,Low,79.7,Approve
F0764,Karnataka,Medium,Broiler,Wholesale,12534,55989.0,1774,83,246.83,2874788.61,2043404.13,907605.85,0.1415,4.467,229.36,72.41,10935.01,Medium,39.0,Revise
F0765,Gujarat,Small,Layer,Wholesale,5468,17306.1,243,90,229.55,1227220.62,741622.2,546453.23,0.0444,3.165,224.44,99.94,6071.7,Low,86.3,Approve
F0766,West Bengal,Medium,Breeder,Wholesale,9182,26759.1,476,138,239.9,2145549.12,1273065.27,1034574.05,0.0518,2.9143,233.67,112.67,7496.91,Low,90.4,Approve
F0767,Bihar,Medium,Breeder,Wholesale,7664,29209.3,732,45,221.82,1618808.73,1087116.6,527938.19,0.0955,3.8112,211.22,68.89,11731.96,Low,58.0,Approve
F0768,Telangana,Large,Broiler,Retail,18792,76221.7,2519,76,229.47,4023040.43,2870378.2,950636.02,0.134,4.0561,214.08,50.59,12508.37,Medium,43.0,Revise
F0769,Sikkim,Small,Broiler,Wholesale,5606,16006.0,459,77,211.57,1137473.21,709171.91,427461.06,0.0819,2.8552,202.9,76.25,5551.44,Low,81.5,Approve
F0770,West Bengal,Large,Breeder,Wholesale,18657,73132.1,423,150,243.35,4488592.23,3039276.2,1581964.67,0.0227,3.9198,240.58,84.79,10546.43,Low,70.0,Approve
F0771,Sikkim,Small,Layer,Wholesale,4810,17820.6,246,93,217.46,1019174.06,712078.53,279787.76,0.0511,3.7049,211.89,58.17,3008.47,Low,63.8,Approve
F0772,Telangana,Large,Broiler,Wholesale,20220,60165.6,1700,79,234.42,4540547.53,2618621.87,1825868.23,0.0841,2.9755,224.56,90.3,23112.26,Low,82.2,Approve
F0773,Sikkim,Small,Broiler,Wholesale,6273,19404.2,451,70,229.71,1389131.44,818606.4,462987.28,0.0719,3.0933,221.45,73.81,6614.1,Low,77.3,Approve
F0774,West Bengal,Small,Broiler,Retail,6515,24532.6,1190,51,236.19,1398155.29,924536.53,405237.42,0.1827,3.7656,214.61,62.2,7945.83,High,45.1,Reject
F0775,Himachal Pradesh,Medium,Layer,Retail,7826,25855.6,1684,144,242.82,1695731.55,1160468.8,572933.31,0.2152,3.3038,216.68,73.21,3978.7,High,52.8,Reject
F0776,Andhra Pradesh,Small,Broiler,Wholesale,5011,22024.0,1108,34,221.02,985068.4,765366.71,263140.37,0.2211,4.3951,196.58,52.51,7739.42,High,24.3,Reject
F0777,Bihar,Small,Layer,Wholesale,4442,18620.2,186,174,245.05,1065643.84,769150.27,355197.56,0.0419,4.1919,239.9,79.96,2041.37,Low,60.5,Approve
F0778,Andhra Pradesh,Medium,Layer,Wholesale,8900,39801.4,1401,130,219.78,1801990.56,1526319.69,480733.31,0.1574,4.4721,202.47,54.01,3697.95,Medium,32.0,Revise
F0779,Arunachal Pradesh,Medium,Layer,Wholesale,12108,39247.4,976,107,256.53,2980839.88,1699163.87,1503474.81,0.0806,3.2414,246.19,124.17,14051.17,Low,79.6,Approve
F0780,West Bengal,Medium,Layer,Retail,9004,40054.6,451,70,240.21,2108611.27,1443450.98,649132.63,0.0501,4.4485,234.19,72.09,9273.32,Low,52.1,Approve
F0781,Sikkim,Medium,Layer,Wholesale,13092,46255.3,1318,121,193.69,2408151.53,1953840.07,341648.76,0.1007,3.5331,183.94,26.1,2823.54,Low,52.3,Approve
F0782,Punjab,Medium,Broiler,Wholesale,6250,21192.4,465,51,246.37,1482494.67,835399.47,628108.47,0.0744,3.3908,237.2,100.5,12315.85,Low,77.4,Approve
F0783,Odisha,Small,Broiler,Retail,5442,15703.4,1342,82,224.13,1069283.7,696907.07,342909.34,0.2466,2.8856,196.49,63.01,4181.82,High,54.5,Reject
F0784,Gujarat,Small,Layer,Wholesale,3816,11027.1,570,122,258.76,913574.98,516161.0,404991.31,0.1494,2.8897,239.41,106.13,3319.6,Medium,77.2,Revise
F0785,Punjab,Small,Broiler,Retail,5928,23572.2,46,39,237.51,1402424.55,856089.2,608809.37,0.0078,3.9764,236.58,102.7,15610.5,Low,74.7,Approve
F0786,Telangana,Large,Broiler,Retail,14487,51841.4,3504,175,186.75,2378241.75,2315567.47,119724.25,0.2419,3.5785,164.16,8.26,684.14,High,27.2,Reject
F0787,Karnataka,Medium,Broiler,Wholesale,7150,22773.4,69,78,211.6,1505530.7,957661.47,666501.69,0.0097,3.1851,210.56,93.22,8544.89,Low,89.0,Approve
F0788,Bihar,Medium,Broiler,Retail,10744,41297.2,1488,100,221.38,2213798.9,1636742.84,620836.8,0.1385,3.8437,206.05,57.78,6208.37,Medium,48.6,Revise
F0789,Karnataka,Medium,Layer,Retail,8830,28519.7,1543,48,247.12,1991382.3,1144282.73,720089.41,0.1747,3.2299,225.52,81.55,15001.86,Medium,62.1,Revise
F0790,Bihar,Large,Layer,Wholesale,11787,44578.1,1714,84,238.35,2605087.33,1746087.4,784755.98,0.1454,3.782,221.01,66.58,9342.33,Medium,51.1,Revise
F0791,Karnataka,Small,Broiler,Retail,6759,23052.6,194,50,209.55,1396005.91,905187.2,518918.58,0.0287,3.4107,206.54,76.77,10378.37,Low,77.6,Approve
